Node, Score
304, 3
307, 3
309, 3
764, 3
909, 3
1061, 3
2253, 3
587, 3
710, 3
2259, 3
327, 3
2272, 3
681, 3
2275, 3
2276, 3
2287, 3
1755, 3
2288, 3
2304, 3
2306, 3
473, 3
1716, 3
2298, 3
2330, 3
354, 3
357, 3
2309, 3
2345, 3
2344, 3
2361, 3
825, 3
2355, 3
2357, 3
2383, 3
2375, 3
2377, 3
2378, 3
2380, 3
835, 3
1814, 3
5015, 3
769, 3
3215, 3
5501, 3
676, 3
2394, 3
2405, 3
2410, 3
2412, 3
2416, 3
2420, 3
2423, 3
2443, 3
439, 3
440, 3
449, 3
453, 3
458, 3
465, 3
477, 3
507, 3
532, 3
2493, 3
2495, 3
1471, 3
2472, 3
506, 3
521, 3
580, 3
2671, 3
573, 3
575, 3
2502, 3
540, 3
543, 3
2505, 3
765, 3
5570, 3
5571, 3
756, 3
821, 3
560, 3
584, 3
979, 3
4318, 3
5235, 3
1629, 3
2538, 3
2535, 3
1631, 3
625, 3
2552, 3
628, 3
630, 3
1429, 3
1430, 3
2968, 3
5880, 3
747, 3
749, 3
636, 3
639, 3
645, 3
2568, 3
2569, 3
661, 3
664, 3
1084, 3
2578, 3
683, 3
1843, 3
1347, 3
2592, 3
2605, 3
2597, 3
2613, 3
2615, 3
2617, 3
705, 3
2634, 3
2636, 3
2638, 3
2628, 3
1047, 3
1107, 3
1503, 3
2642, 3
2646, 3
2713, 3
3726, 3
5139, 3
729, 3
1258, 3
2657, 3
2652, 3
2663, 3
1255, 3
2719, 3
2720, 3
2721, 3
2722, 3
757, 3
1454, 3
2709, 3
2689, 3
770, 3
2691, 3
2693, 3
1335, 3
2726, 3
812, 3
815, 3
1324, 3
1328, 3
886, 3
839, 3
1709, 3
860, 3
866, 3
2740, 3
2746, 3
1738, 3
1149, 3
1367, 3
2755, 3
1336, 3
2757, 3
2773, 3
887, 3
895, 3
2776, 3
897, 3
2779, 3
908, 3
2804, 3
2798, 3
2803, 3
2813, 3
925, 3
949, 3
2831, 3
2826, 3
953, 3
958, 3
2841, 3
2842, 3
2843, 3
2836, 3
3491, 3
4974, 3
1783, 3
2852, 3
2853, 3
2847, 3
2871, 3
2872, 3
969, 3
2862, 3
981, 3
2868, 3
2879, 3
1318, 3
998, 3
2898, 3
2899, 3
2901, 3
1001, 3
1100, 3
2934, 3
1440, 3
2909, 3
1009, 3
1017, 3
2925, 3
3044, 3
2916, 3
2917, 3
1533, 3
5106, 3
1039, 3
1651, 3
1058, 3
1066, 3
2977, 3
1076, 3
1082, 3
1457, 3
3111, 3
1645, 3
1133, 3
3015, 3
3017, 3
3009, 3
3012, 3
3024, 3
3035, 3
1161, 3
1166, 3
3865, 3
1189, 3
3059, 3
3105, 3
3100, 3
1849, 3
1209, 3
1211, 3
1229, 3
4540, 3
3097, 3
3116, 3
1261, 3
1263, 3
1271, 3
3120, 3
1279, 3
3130, 3
3140, 3
3165, 3
3166, 3
3162, 3
3194, 3
3207, 3
3238, 3
3209, 3
5785, 3
5788, 3
1399, 3
3260, 3
1404, 3
1407, 3
3273, 3
4635, 3
3308, 3
3315, 3
1484, 3
1822, 3
4793, 3
3334, 3
1542, 3
3340, 3
1550, 3
3373, 3
3375, 3
3376, 3
1559, 3
1562, 3
1569, 3
1572, 3
1590, 3
1592, 3
3364, 3
3369, 3
1595, 3
1601, 3
3388, 3
1649, 3
3403, 3
3405, 3
3410, 3
3411, 3
1667, 3
3414, 3
3417, 3
3418, 3
3448, 3
3423, 3
3438, 3
3446, 3
3453, 3
3454, 3
3468, 3
3486, 3
1808, 3
1748, 3
3519, 3
3523, 3
1769, 3
3702, 3
1794, 3
1802, 3
3543, 3
3547, 3
3551, 3
3554, 3
3555, 3
3565, 3
3583, 3
3574, 3
3576, 3
3587, 3
3588, 3
1855, 3
3598, 3
3600, 3
1859, 3
3610, 3
3799, 3
3800, 3
3620, 3
3674, 3
3684, 3
3707, 3
3712, 3
3722, 3
3749, 3
3759, 3
3768, 3
3767, 3
3808, 3
3809, 3
3827, 3
3988, 3
3844, 3
3855, 3
3857, 3
3858, 3
3863, 3
3860, 3
3873, 3
3880, 3
3900, 3
3895, 3
3910, 3
5468, 3
3898, 3
3927, 3
3920, 3
3931, 3
3932, 3
3936, 3
3959, 3
3967, 3
3976, 3
4007, 3
5162, 3
4002, 3
4031, 3
4030, 3
4042, 3
4043, 3
4044, 3
4056, 3
6232, 3
4061, 3
4063, 3
4066, 3
4069, 3
4082, 3
4097, 3
5304, 3
5840, 3
4165, 3
4179, 3
4223, 3
4201, 3
4203, 3
4204, 3
4193, 3
4212, 3
4216, 3
4225, 3
4227, 3
4233, 3
4315, 3
4237, 3
4242, 3
4251, 3
4265, 3
4270, 3
4288, 3
4289, 3
4273, 3
4295, 3
5452, 3
4309, 3
4310, 3
4324, 3
4326, 3
4351, 3
4339, 3
4368, 3
4360, 3
4363, 3
4342, 3
4402, 3
4418, 3
4537, 3
4433, 3
4448, 3
4442, 3
4467, 3
4472, 3
4599, 3
4485, 3
5634, 3
4534, 3
4641, 3
4563, 3
4560, 3
4569, 3
4574, 3
4580, 3
4593, 3
4594, 3
4598, 3
4607, 3
4709, 3
4621, 3
4628, 3
4638, 3
4654, 3
4655, 3
6036, 3
6037, 3
4663, 3
4666, 3
4672, 3
4674, 3
4680, 3
4685, 3
4687, 3
4689, 3
4701, 3
4703, 3
4718, 3
4721, 3
4745, 3
4737, 3
4755, 3
4758, 3
4775, 3
4783, 3
4788, 3
4796, 3
4802, 3
4797, 3
4801, 3
4814, 3
4817, 3
4877, 3
4893, 3
4900, 3
4914, 3
4916, 3
4930, 3
5893, 3
4947, 3
5155, 3
4965, 3
4989, 3
4982, 3
4992, 3
5016, 3
5030, 3
5050, 3
5046, 3
5057, 3
5062, 3
5071, 3
5079, 3
5095, 3
5096, 3
5128, 3
5131, 3
5132, 3
5141, 3
5142, 3
5144, 3
5156, 3
5160, 3
5169, 3
5168, 3
5187, 3
5190, 3
5196, 3
5218, 3
5220, 3
5225, 3
5233, 3
5243, 3
5257, 3
5246, 3
5262, 3
5275, 3
5292, 3
5302, 3
5315, 3
5334, 3
5357, 3
5369, 3
5389, 3
5420, 3
5433, 3
5444, 3
5457, 3
5464, 3
5471, 3
5478, 3
5534, 3
5548, 3
5565, 3
5566, 3
5577, 3
5588, 3
5601, 3
5623, 3
5650, 3
5676, 3
5695, 3
5708, 3
5729, 3
5740, 3
5742, 3
5744, 3
5662, 3
5771, 3
5816, 3
5802, 3
5805, 3
5809, 3
5817, 3
5826, 3
5830, 3
5831, 3
5833, 3
5837, 3
5883, 3
5888, 3
5908, 3
5915, 3
5918, 3
5921, 3
5966, 3
5983, 3
6002, 3
6013, 3
6020, 3
6044, 3
6053, 3
6069, 3
6080, 3
6107, 3
6114, 3
6159, 3
6143, 3
6171, 3
6189, 3
6193, 3
6183, 3
6204, 3
6214, 3
6257, 3
6290, 3
6291, 3
2, 2
826, 2
1097, 2
1897, 2
1898, 2
1418, 2
1906, 2
15, 2
809, 2
718, 2
3147, 2
3893, 2
4408, 2
4953, 2
1833, 2
1916, 2
24, 2
29, 2
30, 2
960, 2
1911, 2
1912, 2
846, 2
1517, 2
962, 2
1656, 2
2201, 2
1219, 2
1954, 2
3874, 2
957, 2
1028, 2
1699, 2
35, 2
43, 2
1376, 2
2168, 2
614, 2
1378, 2
1922, 2
1923, 2
1604, 2
1930, 2
1933, 2
45, 2
50, 2
52, 2
3065, 2
3593, 2
3840, 2
62, 2
1942, 2
1945, 2
1992, 2
1194, 2
1196, 2
1960, 2
1950, 2
1979, 2
1983, 2
106, 2
1948, 2
1949, 2
2004, 2
2008, 2
2009, 2
67, 2
75, 2
3052, 2
3956, 2
152, 2
346, 2
1953, 2
1969, 2
1973, 2
1966, 2
1967, 2
78, 2
81, 2
1157, 2
1984, 2
1989, 2
89, 2
95, 2
914, 2
1476, 2
1776, 2
2010, 2
2194, 2
2016, 2
98, 2
107, 2
108, 2
2026, 2
2028, 2
820, 2
2020, 2
2021, 2
2023, 2
109, 2
110, 2
119, 2
2031, 2
2032, 2
2034, 2
2065, 2
2067, 2
2044, 2
2054, 2
2055, 2
578, 2
658, 2
2062, 2
222, 2
2070, 2
2079, 2
2081, 2
2082, 2
134, 2
1466, 2
2096, 2
253, 2
2102, 2
470, 2
446, 2
842, 2
1752, 2
2089, 2
141, 2
142, 2
5941, 2
5942, 2
411, 2
813, 2
2105, 2
2106, 2
2107, 2
2111, 2
2112, 2
2113, 2
2115, 2
163, 2
168, 2
171, 2
1390, 2
872, 2
2118, 2
3066, 2
2125, 2
2126, 2
2127, 2
1524, 2
2130, 2
2131, 2
2134, 2
184, 2
189, 2
191, 2
2190, 2
193, 2
2388, 2
2390, 2
659, 2
202, 2
2151, 2
2156, 2
2158, 2
208, 2
2430, 2
2162, 2
2163, 2
2166, 2
224, 2
1749, 2
1861, 2
2177, 2
314, 2
2173, 2
2220, 2
2221, 2
2223, 2
241, 2
2186, 2
2188, 2
2200, 2
2202, 2
900, 2
1069, 2
1070, 2
1072, 2
1074, 2
1349, 2
1644, 2
4180, 2
259, 2
1137, 2
1300, 2
414, 2
2232, 2
2234, 2
276, 2
2247, 2
281, 2
283, 2
286, 2
288, 2
790, 2
1259, 2
1892, 2
1789, 2
2246, 2
295, 2
296, 2
297, 2
378, 2
1573, 2
301, 2
302, 2
341, 2
2255, 2
2256, 2
2257, 2
2258, 2
883, 2
2263, 2
310, 2
313, 2
316, 2
319, 2
3677, 2
2267, 2
321, 2
328, 2
2277, 2
2278, 2
2280, 2
335, 2
376, 2
1587, 2
2286, 2
1052, 2
4153, 2
4154, 2
343, 2
350, 2
2289, 2
2291, 2
881, 2
2301, 2
1322, 2
855, 2
2296, 2
2300, 2
1734, 2
2329, 2
2331, 2
359, 2
2308, 2
2313, 2
980, 2
1212, 2
2322, 2
2326, 2
2327, 2
633, 2
373, 2
375, 2
379, 2
2316, 2
2320, 2
1232, 2
383, 2
996, 2
2350, 2
2352, 2
2343, 2
609, 2
1077, 2
2362, 2
2364, 2
2353, 2
2356, 2
693, 2
1383, 2
397, 2
2386, 2
2376, 2
417, 2
418, 2
420, 2
2839, 2
5014, 2
2393, 2
799, 2
1477, 2
2434, 2
2438, 2
763, 2
2468, 2
2395, 2
2396, 2
2397, 2
2398, 2
2401, 2
2408, 2
2409, 2
425, 2
435, 2
437, 2
438, 2
487, 2
2426, 2
1565, 2
1522, 2
442, 2
444, 2
447, 2
1607, 2
1868, 2
2784, 2
3617, 2
5476, 2
878, 2
2439, 2
450, 2
460, 2
462, 2
466, 2
2448, 2
2451, 2
474, 2
475, 2
1267, 2
1485, 2
1487, 2
1488, 2
4828, 2
2486, 2
481, 2
482, 2
488, 2
2458, 2
2459, 2
2461, 2
722, 2
1048, 2
1352, 2
489, 2
496, 2
498, 2
2466, 2
924, 2
2476, 2
2474, 2
500, 2
501, 2
505, 2
509, 2
511, 2
512, 2
2488, 2
2489, 2
523, 2
1342, 2
2935, 2
3786, 2
4455, 2
4876, 2
576, 2
2498, 2
2504, 2
544, 2
547, 2
2511, 2
2513, 2
556, 2
1288, 2
1547, 2
3141, 2
3283, 2
3312, 2
4516, 2
819, 2
561, 2
563, 2
564, 2
567, 2
570, 2
2582, 2
2583, 2
2953, 2
3171, 2
5239, 2
2529, 2
2530, 2
910, 2
1782, 2
2540, 2
715, 2
1854, 2
585, 2
589, 2
605, 2
1439, 2
2556, 2
2557, 2
2560, 2
1500, 2
2543, 2
2545, 2
2547, 2
618, 2
619, 2
620, 2
2553, 2
2554, 2
1431, 2
1432, 2
3112, 2
6133, 2
643, 2
644, 2
2563, 2
646, 2
651, 2
652, 2
653, 2
2574, 2
1032, 2
1411, 2
657, 2
662, 2
1870, 2
2580, 2
669, 2
673, 2
674, 2
678, 2
688, 2
2633, 2
1162, 2
1309, 2
2589, 2
2607, 2
2609, 2
2610, 2
694, 2
699, 2
2594, 2
2600, 2
2601, 2
2612, 2
2620, 2
708, 2
1581, 2
2637, 2
2639, 2
2648, 2
1885, 2
723, 2
727, 2
1424, 2
2653, 2
2654, 2
3459, 2
928, 2
2685, 2
741, 2
742, 2
743, 2
2659, 2
1380, 2
2665, 2
2680, 2
2682, 2
2675, 2
2676, 2
760, 2
2707, 2
2708, 2
2710, 2
767, 2
771, 2
2697, 2
2690, 2
2696, 2
1024, 2
2703, 2
1003, 2
2907, 2
780, 2
797, 2
802, 2
1866, 2
1867, 2
2725, 2
2728, 2
805, 2
2739, 2
2729, 2
2731, 2
1129, 2
4844, 2
5224, 2
5629, 2
1224, 2
2735, 2
2736, 2
1323, 2
1325, 2
1327, 2
829, 2
831, 2
853, 2
2751, 2
2752, 2
858, 2
1706, 2
2741, 2
2744, 2
1351, 2
2763, 2
2764, 2
2766, 2
2767, 2
1147, 2
1152, 2
1762, 2
2758, 2
2760, 2
2762, 2
879, 2
890, 2
891, 2
2960, 2
2961, 2
902, 2
903, 2
2785, 2
2781, 2
2782, 2
911, 2
2805, 2
2787, 2
2788, 2
2799, 2
2819, 2
2820, 2
2809, 2
2812, 2
2817, 2
926, 2
933, 2
4409, 2
4410, 2
2829, 2
2833, 2
2834, 2
1570, 2
2824, 2
2825, 2
956, 2
2838, 2
2840, 2
4123, 2
4892, 2
1228, 2
1779, 2
1054, 2
2851, 2
1208, 2
2875, 2
2855, 2
2857, 2
2858, 2
2861, 2
2863, 2
1140, 2
2882, 2
1320, 2
1143, 2
2883, 2
2884, 2
2886, 2
3028, 2
987, 2
2890, 2
2897, 2
995, 2
1829, 2
2902, 2
1291, 2
2931, 2
2904, 2
2910, 2
1011, 2
1015, 2
2922, 2
2924, 2
2918, 2
2938, 2
1221, 2
2952, 2
2940, 2
2943, 2
2946, 2
2948, 2
2949, 2
2950, 2
1036, 2
1176, 2
2955, 2
2965, 2
3146, 2
2970, 2
1060, 2
1063, 2
1065, 2
2987, 2
2994, 2
2995, 2
2974, 2
2978, 2
2981, 2
2982, 2
1085, 2
2985, 2
1374, 2
1109, 2
2997, 2
1125, 2
1127, 2
1141, 2
3023, 2
3025, 2
3026, 2
3032, 2
3033, 2
1154, 2
3036, 2
3041, 2
3043, 2
4495, 2
4496, 2
3056, 2
3057, 2
1167, 2
1170, 2
3049, 2
1179, 2
1180, 2
5009, 2
3050, 2
1184, 2
1185, 2
1188, 2
4711, 2
3061, 2
1203, 2
1207, 2
3068, 2
3070, 2
3076, 2
3078, 2
1214, 2
1216, 2
3081, 2
1218, 2
1222, 2
3156, 2
3981, 2
3323, 2
3088, 2
3670, 2
3089, 2
3093, 2
3095, 2
1241, 2
1257, 2
3119, 2
3115, 2
3118, 2
1260, 2
1266, 2
1268, 2
1270, 2
3121, 2
3122, 2
3125, 2
3126, 2
3127, 2
1283, 2
3154, 2
3155, 2
3129, 2
3133, 2
3144, 2
3149, 2
1296, 2
1504, 2
3150, 2
3152, 2
3183, 2
3164, 2
3167, 2
3192, 2
3170, 2
1338, 2
3177, 2
1727, 2
1530, 2
3178, 2
3179, 2
1754, 2
3196, 2
3197, 2
3190, 2
1357, 2
3241, 2
3213, 2
3217, 2
3220, 2
3225, 2
1386, 2
3552, 2
4132, 2
5786, 2
3227, 2
3228, 2
3248, 2
1395, 2
3232, 2
1400, 2
3244, 2
3262, 2
3265, 2
3268, 2
3255, 2
3259, 2
1406, 2
3275, 2
3278, 2
1414, 2
3269, 2
3272, 2
1423, 2
3287, 2
3297, 2
1436, 2
3291, 2
3292, 2
3293, 2
1442, 2
1448, 2
1450, 2
1455, 2
1458, 2
3313, 2
3318, 2
3322, 2
1497, 2
1502, 2
1505, 2
3326, 2
1508, 2
3328, 2
3329, 2
1528, 2
1529, 2
1532, 2
4359, 2
4818, 2
1545, 2
1548, 2
1549, 2
3342, 2
3345, 2
3346, 2
1558, 2
1563, 2
3354, 2
3355, 2
3357, 2
3371, 2
3365, 2
3366, 2
1603, 2
1612, 2
3377, 2
3378, 2
3383, 2
1625, 2
1672, 2
3391, 2
3386, 2
3394, 2
1648, 2
1652, 2
5140, 2
1664, 2
3571, 2
1666, 2
4109, 2
3413, 2
1675, 2
1677, 2
1678, 2
3419, 2
3420, 2
3435, 2
1687, 2
3442, 2
1693, 2
1696, 2
3447, 2
3451, 2
3466, 2
3455, 2
1713, 2
1714, 2
3476, 2
3487, 2
3489, 2
3496, 2
3497, 2
3499, 2
3516, 2
3522, 2
3525, 2
3526, 2
3680, 2
1768, 2
1773, 2
3534, 2
1793, 2
3701, 2
1796, 2
1801, 2
1815, 2
1816, 2
1818, 2
1820, 2
3560, 2
1828, 2
1830, 2
1834, 2
1840, 2
3591, 2
3592, 2
3580, 2
3582, 2
3573, 2
3586, 2
1847, 2
1851, 2
1853, 2
3594, 2
3613, 2
3614, 2
3802, 2
3675, 2
3618, 2
1880, 2
1883, 2
1884, 2
3632, 2
3634, 2
3625, 2
1889, 2
3641, 2
3651, 2
3652, 2
3665, 2
3679, 2
3682, 2
3690, 2
3693, 2
3694, 2
3696, 2
3698, 2
3711, 2
3723, 2
3725, 2
3754, 2
3756, 2
3738, 2
3746, 2
3748, 2
3762, 2
5797, 2
5177, 2
3764, 2
3779, 2
3765, 2
3771, 2
3772, 2
3775, 2
3790, 2
3792, 2
3811, 2
3795, 2
3796, 2
5170, 2
5172, 2
5173, 2
3814, 2
3823, 2
3826, 2
3829, 2
3989, 2
3856, 2
3859, 2
3861, 2
3871, 2
3878, 2
3888, 2
3903, 2
3891, 2
3896, 2
3925, 2
3918, 2
3922, 2
3928, 2
5724, 2
3929, 2
3930, 2
3943, 2
3945, 2
5117, 2
5909, 2
6108, 2
6181, 2
6121, 2
3954, 2
3960, 2
3970, 2
3965, 2
4105, 2
3972, 2
3973, 2
3983, 2
3986, 2
3987, 2
3991, 2
3992, 2
3994, 2
3996, 2
4004, 2
4005, 2
5164, 2
4000, 2
4020, 2
4022, 2
4023, 2
4026, 2
4035, 2
4040, 2
4281, 2
4051, 2
4062, 2
4068, 2
4076, 2
4081, 2
4085, 2
4091, 2
4102, 2
4103, 2
4104, 2
4122, 2
4107, 2
4118, 2
4120, 2
5450, 2
4126, 2
4127, 2
4146, 2
4147, 2
4150, 2
4131, 2
4137, 2
4138, 2
4158, 2
4168, 2
4169, 2
4202, 2
4186, 2
4189, 2
4206, 2
4210, 2
4213, 2
4214, 2
4218, 2
4221, 2
4228, 2
4239, 2
4232, 2
4235, 2
4244, 2
4241, 2
4253, 2
4256, 2
4259, 2
4261, 2
4266, 2
4267, 2
4277, 2
4278, 2
4405, 2
4299, 2
4303, 2
4305, 2
6039, 2
4322, 2
5517, 2
4325, 2
4334, 2
4328, 2
4346, 2
4349, 2
4355, 2
4356, 2
4337, 2
4338, 2
4362, 2
4364, 2
4369, 2
4379, 2
4383, 2
4384, 2
4385, 2
4400, 2
4404, 2
5777, 2
4412, 2
4413, 2
4414, 2
4419, 2
4415, 2
4424, 2
4428, 2
4435, 2
4445, 2
4458, 2
5179, 2
4461, 2
4462, 2
4474, 2
4468, 2
4469, 2
4465, 2
4476, 2
4483, 2
4486, 2
4488, 2
4489, 2
4505, 2
4512, 2
4523, 2
4524, 2
4528, 2
4519, 2
4536, 2
4545, 2
4552, 2
5931, 2
4550, 2
4553, 2
4555, 2
4561, 2
4566, 2
4567, 2
4572, 2
4587, 2
4586, 2
4588, 2
4597, 2
4602, 2
4605, 2
4608, 2
4609, 2
4612, 2
4617, 2
4626, 2
4629, 2
4631, 2
4625, 2
4637, 2
4639, 2
4648, 2
4649, 2
4656, 2
4659, 2
4669, 2
4670, 2
4676, 2
4677, 2
4683, 2
4684, 2
4690, 2
4691, 2
4699, 2
4708, 2
4716, 2
4725, 2
4731, 2
4729, 2
4739, 2
4742, 2
4752, 2
4756, 2
4842, 2
4762, 2
4763, 2
4767, 2
4782, 2
4784, 2
4791, 2
4792, 2
4872, 2
4794, 2
4800, 2
4812, 2
4813, 2
4820, 2
4816, 2
4845, 2
4847, 2
4851, 2
4852, 2
4857, 2
4860, 2
4861, 2
4863, 2
4867, 2
4869, 2
4882, 2
4884, 2
4887, 2
4888, 2
4889, 2
4959, 2
4896, 2
4902, 2
5688, 2
4910, 2
4915, 2
4918, 2
4923, 2
4929, 2
5851, 2
4934, 2
4935, 2
4937, 2
4938, 2
