Node, Score
503, 0.0004806537074595048
285, 0.0004756083626800023
755, 0.0004726018165577609
983, 0.00046743764257328225
700, 0.00046242972679139366
554, 0.00046090176969240757
1227, 0.0004535328248749561
823, 0.0004524348909318051
3109, 0.0004489848635383479
3149, 0.0004480353091188114
261, 0.00044423081585816574
1036, 0.0004413621277392828
219, 0.00043653534824528357
731, 0.0004365235509167299
788, 0.000436408327409613
695, 0.00042563175411362234
2064, 0.00042526069196779134
1842, 0.00041958984550696663
942, 0.00041752089818746516
478, 0.0004161888466912738
2579, 0.00041564614605143455
2254, 0.0004091697915575149
1591, 0.0004045396248362392
38, 0.0004040603166229522
3301, 0.00040038597984007833
3551, 0.0003993215501917675
2059, 0.0003959242638832756
921, 0.00039497227850287115
3981, 0.00039471721305442387
962, 0.00039327655791900165
2338, 0.0003929745479753728
612, 0.00039098758314222855
376, 0.00039067635915591357
2077, 0.0003901708787579878
1067, 0.0003873872941984501
852, 0.0003862295173222944
870, 0.00038618346841075226
1050, 0.0003836105110647757
1021, 0.0003824246007353656
837, 0.00038071989270171654
813, 0.00037996150195752384
2086, 0.0003792292617046009
1001, 0.000378812178131879
2194, 0.0003757690127768197
3813, 0.00037504522691677824
2042, 0.0003723467362691748
491, 0.00037160808499151225
1412, 0.00037113704287324397
1064, 0.00037094900434578814
2074, 0.0003708664978313245
924, 0.00037034951388606723
2975, 0.0003700445557827438
3218, 0.0003685366154360679
2214, 0.0003667385552252183
1575, 0.0003661803047811012
1451, 0.0003657176463147096
1087, 0.0003632431985117216
1608, 0.00036124220720761707
260, 0.00035852485984804697
840, 0.0003579050839720537
5338, 0.00035762087806098656
1157, 0.0003556316343527301
200, 0.0003553807096914472
2707, 0.0003539432441713463
4170, 0.00035286899385828804
108, 0.00035245603242832594
2017, 0.0003522373688681379
1860, 0.0003521953829581009
892, 0.00035179371557031344
2207, 0.00035120646874550455
1980, 0.0003510549973392052
113, 0.0003508014994747747
363, 0.0003499857179319037
2193, 0.00034968303246545664
3497, 0.00034940448233545103
459, 0.00034853759648523593
133, 0.0003473049282576541
513, 0.0003471106179170479
1867, 0.0003460381149361496
1800, 0.00034450296809001695
222, 0.00034437110949259576
585, 0.0003434912296098448
3849, 0.00034281492397766547
57, 0.000342792491996339
1900, 0.00034240335013467084
584, 0.00034185735930989406
2383, 0.0003409850977243729
1023, 0.0003389557977145405
2652, 0.00033645561732958767
1688, 0.00033606208142259613
822, 0.0003346652593216763
873, 0.0003345326006551545
940, 0.00033429341204633406
5566, 0.0003341948285343063
132, 0.0003327828074432054
1539, 0.00033203420370096147
1983, 0.00033130251692361725
2538, 0.00032930572294503164
2322, 0.00032917416286080465
63, 0.00032827183153199846
5157, 0.0003280595584131647
1749, 0.00032791833039991637
2060, 0.0003278883883644212
1947, 0.00032778537978545507
665, 0.0003271245753633795
3105, 0.000326333798159679
2411, 0.0003261505771172187
114, 0.00032608504007466526
326, 0.0003246989819980951
1728, 0.00032469088199969326
918, 0.00032373713784330003
1509, 0.0003228110103447258
756, 0.00032184456557763735
1766, 0.00032172356484879035
10, 0.0003214636224608761
442, 0.00032008946736324567
2787, 0.00031992877703796997
2440, 0.000319625953060762
2226, 0.0003185044980506346
2227, 0.00031708147987736954
5209, 0.00031594352471336847
23, 0.0003157734989332022
568, 0.00031537485420362184
1097, 0.00031530716740763644
2881, 0.0003146631485649103
820, 0.0003140612683556441
2563, 0.00031389431708164534
391, 0.0003138932376437884
881, 0.0003136454125981632
3166, 0.0003130708735977062
2061, 0.00031286583462662406
2071, 0.0003127452661615132
377, 0.0003113388866694889
4854, 0.0003106678289377131
658, 0.0003104299530066407
534, 0.00030993575980496467
2397, 0.00030885272722089356
2218, 0.0003086040218367523
2058, 0.00030839378456990754
158, 0.0003082134889763472
2228, 0.00030772970090121616
3002, 0.00030654520282624227
1812, 0.0003056039443203521
2394, 0.0003051423470024731
1534, 0.0003044116237196139
255, 0.0003042421412033273
2362, 0.00030402289130374504
776, 0.0003039221690062306
1217, 0.00030373136647995414
520, 0.000303603567917627
2399, 0.00030343544157594227
894, 0.00030305700025056397
997, 0.0003028877028076352
1896, 0.0003024765226054751
2184, 0.0003015098986961492
552, 0.0003012338307038827
2015, 0.00030085716464206986
3029, 0.0002998834587034798
2594, 0.0002993020596890239
541, 0.00029908824157573894
96, 0.0002989836074406803
2547, 0.00029875596278642664
1940, 0.00029866376896995657
2062, 0.00029852733566415943
1901, 0.00029804630953594825
32, 0.0002972266601285163
824, 0.00029671079907937125
262, 0.00029665823398165284
1669, 0.00029554822104141664
759, 0.00029544124550410724
1288, 0.00029513578731983197
3337, 0.00029484010276214253
4402, 0.0002947801065579443
2237, 0.00029457760061549595
2385, 0.00029422203682631084
164, 0.00029383879588281233
1492, 0.0002936095653688815
711, 0.00029358187360389317
2875, 0.0002924774355965724
119, 0.0002920282986917264
2354, 0.000291724577471927
818, 0.00029147637276743984
2224, 0.0002912434771690213
1313, 0.0002912163380400027
396, 0.00029093917603224703
43, 0.00029037276873299133
1287, 0.0002902155532722122
1457, 0.00028945733885553545
855, 0.00028942679396308453
710, 0.00028931777825022
2225, 0.00028887131870775453
2646, 0.0002887070087116701
1999, 0.00028868472492750685
1726, 0.0002886473262008578
2785, 0.0002884551533772246
1103, 0.0002882552832666671
77, 0.00028820736982111076
448, 0.00028790415862939853
1428, 0.0002876814314475031
2209, 0.00028755889852939703
578, 0.00028660473306459317
3205, 0.0002865761364607383
1786, 0.0002861759200429356
2413, 0.00028542926230155344
2344, 0.0002842068673156185
2430, 0.00028412286341081825
3165, 0.00028374372863631766
922, 0.0002836434964799162
1068, 0.000283618520384788
3489, 0.00028294645678469623
960, 0.0002828866534872327
1376, 0.0002828231394160368
3164, 0.00028230943176736016
2634, 0.00028166355946662746
325, 0.0002814041374534477
1904, 0.0002810944267654307
725, 0.00028108334490187166
2035, 0.00028082323620653163
2026, 0.00028076894982372323
2236, 0.0002802926958822476
1330, 0.00027986024106443246
4845, 0.00027978689193040564
3343, 0.000279570321991584
2057, 0.00027944565442639975
2412, 0.0002789579092158081
2076, 0.0002782823424854337
92, 0.00027762774841292676
809, 0.00027755158533881
3163, 0.00027665839294700034
1845, 0.0002763108906730959
1481, 0.00027568415954685863
703, 0.000274624941948419
241, 0.0002740516272379534
1541, 0.0002737788906920101
2557, 0.0002737335749560898
2516, 0.00027363815346940996
2215, 0.0002732967133752558
1587, 0.000272682530516924
3212, 0.0002724332115049243
2409, 0.00027220549204050196
2719, 0.00027145071105907995
909, 0.0002712110894936293
3304, 0.0002706729252874886
2063, 0.00027058885078460124
2398, 0.00027042516241803337
998, 0.0002702868109167234
3481, 0.0002698533610301413
4587, 0.00026976216798744914
664, 0.00026905209474258973
3767, 0.0002689384299589923
2569, 0.00026845326709156695
2612, 0.0002677866910432683
808, 0.0002670181561585164
864, 0.00026663138171491584
1894, 0.0002666141274733929
1620, 0.00026648403627190154
660, 0.0002661004688352795
693, 0.00026600844406616956
1711, 0.0002658459248078651
253, 0.0002653743532506553
2868, 0.0002652729630687435
5017, 0.0002650344136982919
5171, 0.0002649252069820903
629, 0.0002643699674189676
3167, 0.0002643223834275005
3168, 0.0002643223834275005
3363, 0.00026431629147755526
1070, 0.00026430828629497703
4063, 0.00026427880055335837
3114, 0.00026414181057202087
3509, 0.0002640654964806332
56, 0.0002638382655511747
2395, 0.00026383493037154685
2410, 0.0002637825276578909
2661, 0.00026358011558019496
2131, 0.0002635335953774138
2222, 0.00026332198503111165
2524, 0.0002631478539949707
826, 0.0002629954877637411
2337, 0.0002628379664315735
3768, 0.0002626427930136948
4250, 0.0002622314788300464
3617, 0.00026221170727065956
397, 0.00026219431721037775
906, 0.00026202736844137866
3017, 0.0002616345737036515
258, 0.00026144462960925357
136, 0.00026127612748520025
1772, 0.0002611318056002271
2122, 0.00026111471824667124
295, 0.0002610414659948831
190, 0.0002609378192178813
1475, 0.0002608895322286206
821, 0.00026051471337177544
2163, 0.0002603519324996399
412, 0.0002595611328786392
575, 0.00025921858666530577
2206, 0.0002589920738184412
2208, 0.0002589920738184412
2210, 0.0002589920738184412
3344, 0.0002584830312536387
1524, 0.00025835791527206264
5048, 0.0002581466626015135
102, 0.00025813196609265367
1071, 0.0002580821637576849
1973, 0.0002578895157032779
637, 0.000257884963381927
364, 0.00025708702460789165
5940, 0.00025704755559183333
5941, 0.00025680163096724213
2595, 0.00025661833863039544
5451, 0.00025661396089520714
4166, 0.00025653800261879543
2127, 0.00025650060510103314
979, 0.0002561924893559025
2593, 0.00025614695680106254
1327, 0.0002561419138696499
4159, 0.00025604809109938345
919, 0.00025602538061866636
527, 0.0002556668704071329
2581, 0.00025540978480942194
2223, 0.0002553849472626891
1240, 0.000255355807281183
2200, 0.00025531155100423636
1866, 0.00025519642733973187
2373, 0.00025518467208551267
3568, 0.0002546334719729936
789, 0.00025443214098631184
1556, 0.00025426760452713676
5300, 0.00025426430409123226
106, 0.0002536140561281884
4304, 0.0002534292628932784
21, 0.0002533507699934612
804, 0.0002530791121604411
64, 0.0002529658674536225
819, 0.0002529257265721396
243, 0.00025274086864227415
587, 0.0002526079049358328
1061, 0.0002521521918143506
290, 0.000251982472952479
393, 0.0002519485600265966
2552, 0.00025193659071309337
392, 0.0002517708874368459
3336, 0.00025174914364034355
398, 0.00025171941864869353
3772, 0.0002516725640352913
1797, 0.00025159641286697296
3789, 0.0002515915298508765
4813, 0.00025156831620802653
2403, 0.00025151518903433545
5086, 0.0002513222319508082
626, 0.0002510988387525081
1418, 0.0002509748734160694
828, 0.0002509623746174662
982, 0.00025053693180213864
532, 0.00025023423168590554
468, 0.000250215036341594
3335, 0.0002501873899183908
916, 0.0002500733873469485
802, 0.0002498572829408721
3003, 0.00024973766538633504
1280, 0.0002495987468258628
51, 0.00024923811777115344
142, 0.0002491987713399019
2773, 0.00024915665424886396
3750, 0.00024844045340009584
4540, 0.00024835647022122885
1898, 0.00024816518932575837
757, 0.0002473281632864706
2613, 0.00024706418523324516
2645, 0.0002465147872862249
5942, 0.00024637563674238854
2543, 0.00024613531991126407
418, 0.00024605659601874096
1535, 0.0002456699304075512
5254, 0.000245521636981404
944, 0.00024548462057397765
1199, 0.0002454800613282617
1424, 0.00024546996779421467
522, 0.00024525560646413975
2400, 0.00024524694623142705
1868, 0.00024520337998537383
898, 0.0002450853653079237
2216, 0.0002449176755722211
443, 0.0002446211444418979
6039, 0.00024445148330906987
1454, 0.0002441508632866337
531, 0.00024396594296975947
736, 0.00024358248463292065
2016, 0.0002430900660460194
4539, 0.00024293926259379942
4317, 0.00024260125369855116
3677, 0.00024248604301651833
2415, 0.0002424512556562701
394, 0.00024205726547838066
395, 0.00024205726547838066
3136, 0.0002415241367195992
2500, 0.0002412146034162316
4227, 0.00024079585022026537
1297, 0.00024073090791462606
2259, 0.00024028693076523874
1143, 0.0002401338850500697
1899, 0.0002400702269217791
1144, 0.00024003050335977434
2396, 0.00023974732541678397
1476, 0.0002396239693905238
1644, 0.0002393155306697817
1902, 0.0002387533416760861
2075, 0.00023868043077972348
1936, 0.00023862523871628758
3066, 0.00023850550915980847
3563, 0.0002384304891191783
814, 0.0002382242975437186
1840, 0.0002382080991325122
740, 0.00023796824324557312
696, 0.00023771872835744043
1670, 0.0002376771982759776
62, 0.00023713170318037408
1837, 0.00023692978318459198
3370, 0.00023676959302267367
900, 0.00023662916608665037
2360, 0.00023661086432342132
1085, 0.0002363195009641712
4491, 0.00023629970125619643
1911, 0.00023629664545301676
510, 0.00023628109602685294
5407, 0.00023616509864187363
296, 0.00023611762135779398
3491, 0.00023595486890255713
3243, 0.00023585106227636416
5428, 0.00023579532876169974
810, 0.0002354869036452947
2213, 0.0002354212290760158
706, 0.00023535241811589768
914, 0.00023521691615500842
183, 0.00023514267729048594
1349, 0.00023471613995611695
3113, 0.0002337406882509234
1233, 0.00023334607372149202
4986, 0.00023333959322255305
3220, 0.00023322652469723434
3822, 0.00023314018644313226
2729, 0.00023312613103333002
2713, 0.00023288062040853952
604, 0.00023281926628243154
4273, 0.00023275783628611636
1402, 0.0002327545959007794
3169, 0.00023271392188245764
2358, 0.00023256288215713354
2089, 0.00023255768144669328
4855, 0.00023253223169215616
1540, 0.00023243465977316091
3715, 0.00023233234363011907
1115, 0.00023228378076862799
1444, 0.00023219862739226008
2968, 0.00023218251422175312
1219, 0.0002321419710129082
5283, 0.00023206540401824193
1394, 0.000231857518549467
3995, 0.0002318464642604296
850, 0.0002318405612246056
1339, 0.0002309983506642309
969, 0.00023091217456160427
889, 0.00023059836064468853
690, 0.00023056032423224884
5105, 0.0002304231639196372
2211, 0.0002303531969557341
1501, 0.00023018251060234225
5483, 0.00022983023296092728
1456, 0.00022980424953166693
289, 0.00022965780771474462
1347, 0.00022962935574585657
712, 0.00022952100140005873
3808, 0.0002292839861195345
1606, 0.00022893630575444033
1342, 0.0002288840017612211
2078, 0.0002288193598645526
1487, 0.00022875454452959775
1350, 0.00022874600282329406
995, 0.0002283651605250742
3960, 0.00022803516421891057
2961, 0.00022803397421736514
4415, 0.0002279822008327002
5091, 0.00022764951365958873
1890, 0.0002276082650670419
1895, 0.00022744704873352577
1897, 0.00022744704873352577
2916, 0.00022735078413935124
50, 0.00022717979126528852
1881, 0.00022694681523403594
5437, 0.00022694132253529825
778, 0.00022648921920731318
835, 0.0002264561756871675
3456, 0.00022626181386655597
3781, 0.0002262216523082065
1332, 0.00022612155632531944
2789, 0.0002260861543149544
1072, 0.00022596696670800507
309, 0.00022585952840552953
1054, 0.00022567974002249565
1906, 0.0002255410847439562
3862, 0.00022548788957565095
2146, 0.00022547783332886335
1048, 0.00022530094510554916
2393, 0.00022502186040946888
2774, 0.00022500523797649828
2401, 0.00022489768454457006
2402, 0.00022489768454457006
1928, 0.00022474853971740633
3681, 0.00022472790389130824
1090, 0.00022470002386990403
215, 0.00022443187513446967
1441, 0.00022431947983242887
4173, 0.00022420251546301576
2212, 0.00022405743006269607
1047, 0.0002240214389505447
4793, 0.0002238618324716418
282, 0.00022374499610485025
228, 0.00022361276218656705
2938, 0.00022351129842936132
5325, 0.0002234482779649061
2014, 0.00022330662418278737
451, 0.000223057400910504
4180, 0.00022301702640012638
2158, 0.0002229886090621386
1333, 0.00022286689062364016
3669, 0.0002227474095326699
1741, 0.00022271941160404443
955, 0.0002225930399889814
227, 0.00022240876795611727
477, 0.00022218193419618428
2973, 0.00022217287850991035
4733, 0.00022217254736851344
1069, 0.00022204343060747844
256, 0.00022199798984014153
1123, 0.00022182030126116636
5584, 0.00022175291840714737
5096, 0.00022173898458213156
2304, 0.00022152752449973787
2090, 0.00022137035290942177
915, 0.0002209717615451327
917, 0.0002209717615451327
920, 0.0002209717615451327
5168, 0.000220855314136621
1132, 0.00022072606465048668
1425, 0.00022072106243691946
2974, 0.00022065947701130538
4570, 0.00022061635526420133
4781, 0.00022045367211368427
4943, 0.00022044526983739263
2407, 0.00022022642741527368
4966, 0.00022012576332737792
110, 0.00021998819080900484
2493, 0.00021986085780127015
3480, 0.0002198540451840759
2448, 0.00021983494759771478
117, 0.00021928408639407775
1044, 0.00021927007589529705
3488, 0.0002191228908736313
4844, 0.00021904654722442433
1137, 0.00021878137129469928
1516, 0.00021873528899162272
5381, 0.00021872337747005303
1595, 0.00021866775980375404
6087, 0.00021861544831823867
4706, 0.000218576716857138
3362, 0.00021844115051981888
257, 0.00021833738341601333
2070, 0.00021831144997479343
2072, 0.00021831144997479343
2073, 0.00021831144997479343
2039, 0.0002182302381141389
2583, 0.00021812882822816248
1212, 0.00021806976113507962
2031, 0.00021798374678291422
2007, 0.00021781284283676664
1954, 0.00021756005179836315
432, 0.00021741667654153103
2119, 0.00021723976181058747
455, 0.00021718569877008008
1458, 0.00021708511657868084
2443, 0.00021692386603824296
683, 0.00021688823165538914
5672, 0.00021677774923257434
1258, 0.000216716979495291
2186, 0.000216626330258749
476, 0.00021661889622181688
1389, 0.00021651441973578168
2038, 0.00021637773845149756
4435, 0.00021633697309956975
1730, 0.00021605430010962885
3096, 0.00021590944316242713
1034, 0.0002156111431624592
1798, 0.00021552283325379512
3907, 0.00021545971105934995
2392, 0.00021534869087655152
2600, 0.00021532736105630033
1383, 0.000215232578523002
803, 0.00021510178602626853
1573, 0.00021508722535238908
2201, 0.0002150247610059293
2578, 0.00021462175466546978
2580, 0.00021462175466546978
4641, 0.00021461927515939759
3894, 0.00021455120768621978
1129, 0.00021450500761104532
1923, 0.00021447224833107906
5890, 0.0002143245508262493
1228, 0.00021408041525699048
5278, 0.00021406991313319717
645, 0.00021397549091547685
3476, 0.0002137566194061498
356, 0.0002137548636830149
4105, 0.00021375365055046426
5140, 0.0002136675429739459
1255, 0.00021350653090827332
2658, 0.00021340643204704297
2281, 0.00021338560823023518
1905, 0.0002133436493964398
1907, 0.0002133436493964398
163, 0.00021329965521830652
1073, 0.00021325526091325598
1074, 0.00021325526091325598
2272, 0.000213251746525521
2081, 0.0002129982613534758
1084, 0.00021292648769615264
550, 0.00021291011275038853
4371, 0.00021283469728086956
1673, 0.00021248623892688323
199, 0.00021216555905105333
4185, 0.00021207174454859233
6091, 0.00021200510369766442
5858, 0.0002119549789347336
202, 0.000211904130574315
563, 0.00021182203806965205
1030, 0.0002117918728985734
5754, 0.00021167992424967033
5552, 0.00021165799334509143
2232, 0.00021165084650268866
2285, 0.00021161233341011385
2188, 0.0002115926037754767
3138, 0.00021156999935287868
5316, 0.00021153576213254132
452, 0.00021139129123519266
2948, 0.00021116486281321065
3054, 0.0002107756060101852
1461, 0.0002107053040263075
3147, 0.00021056636791901074
583, 0.00021055525401530452
3619, 0.00021055025393363204
2630, 0.00021050509465922953
2907, 0.00021048329866042305
330, 0.00021046364233968446
2067, 0.0002103326026029707
385, 0.00021025792696527092
5604, 0.0002096256723042219
167, 0.00020948425739331946
529, 0.00020933310404029775
1329, 0.00020921125068332168
2359, 0.0002089498014547482
6179, 0.00020892536724351015
2836, 0.00020888971513095752
3987, 0.00020887067830309224
1027, 0.00020879800572076875
1168, 0.0002087377772178506
5525, 0.00020869141745115069
6237, 0.0002086459000138246
732, 0.0002086378669234555
4797, 0.00020860709525870905
2690, 0.00020860110930596854
2079, 0.00020846340272054055
2267, 0.00020832333929082637
1955, 0.00020827549091034916
2862, 0.00020815814352587883
3460, 0.00020815708914431595
3590, 0.0002081472820159927
1968, 0.00020811248647473917
1531, 0.00020809638646686427
2451, 0.000208087569385584
5577, 0.00020808542318933893
6040, 0.0002078465108235039
3376, 0.0002078335255390464
5474, 0.00020779176956843624
4678, 0.0002076069808895672
1792, 0.0002075143552134178
2625, 0.0002074026283675404
815, 0.00020734354876086896
2408, 0.0002073091981829079
2025, 0.0002072149264190215
5380, 0.0002071953023117137
3888, 0.00020710661391584804
1656, 0.00020701581645769053
1915, 0.00020674884553823224
3158, 0.00020673030086825484
2114, 0.00020668794596161627
1203, 0.00020623649299290908
2148, 0.00020617426149732436
2519, 0.00020602513669892405
621, 0.00020589055608111033
1486, 0.00020572789123117486
1570, 0.00020570105533682093
1321, 0.00020564891415544682
2517, 0.00020564465637684076
4181, 0.00020561106260944976
685, 0.0002053507448563665
1491, 0.00020533997797227233
3680, 0.00020510680820923544
453, 0.00020510169246060775
3141, 0.00020507944035230341
59, 0.0002047075015839015
1762, 0.00020469732892375596
1026, 0.0002042193920039554
2911, 0.0002041843563104261
2324, 0.000204128333164927
633, 0.00020411098556459908
3146, 0.00020402241782783095
2528, 0.0002039581537601302
989, 0.00020373988532451062
4623, 0.00020373470992158044
2002, 0.00020371228385347652
3699, 0.00020367064052662478
1273, 0.00020358007380725092
4082, 0.0002035146921447435
274, 0.00020348963356597058
1025, 0.00020308424367006445
2966, 0.0002030534342041238
2869, 0.00020302167595799304
2984, 0.00020284274883843615
103, 0.00020280259483201337
2650, 0.00020272046502602817
4709, 0.0002026816926560103
281, 0.00020265712287592257
937, 0.0002026434722918898
1517, 0.00020263275283568838
2269, 0.00020261399841666746
3292, 0.0002025350698594227
487, 0.0002023629168720379
4092, 0.0002022366519282996
6049, 0.00020213657457675505
3992, 0.00020191646940400236
6150, 0.00020186980163465037
3185, 0.00020181090135488618
5490, 0.00020154611885852235
5491, 0.00020154611885852235
4281, 0.00020139374874204104
3283, 0.00020132916575119243
2189, 0.00020128971090488114
347, 0.00020123567696530024
2292, 0.00020116481267399747
3779, 0.00020112339846224545
2034, 0.00020103634066166983
2082, 0.00020090997720186005
2951, 0.00020086600549080444
1926, 0.00020078951722715178
5583, 0.00020078408440256032
178, 0.00020063239470896914
165, 0.0002005813176987527
3635, 0.00020034722508879648
2083, 0.0002002073039601926
5918, 0.00020008562906324
4885, 0.00019993433242154412
1374, 0.00019988104831893135
4270, 0.0001998396546296834
327, 0.00019981053364578525
2032, 0.00019972961651043406
3334, 0.00019970500129343349
4655, 0.00019963376323509395
5623, 0.00019960428938536868
1780, 0.00019956905727478629
5376, 0.00019949991127103596
20, 0.00019942506248492976
472, 0.00019942080968989338
112, 0.00019940543588622728
5169, 0.00019927115798589563
1496, 0.000199219246988505
4644, 0.00019918495275645704
518, 0.00019913386538191017
5733, 0.00019901853764416486
3044, 0.00019893541602910404
2964, 0.00019879028595211492
1519, 0.00019870099233706924
2405, 0.00019865410726865559
2723, 0.00019862380662202613
769, 0.00019860048932612086
3770, 0.00019854721188083583
5921, 0.00019842310390242855
5943, 0.00019841740031326116
2080, 0.00019838801500836098
2697, 0.00019827991894805306
3963, 0.00019821918368009817
1089, 0.00019815234151057353
1808, 0.00019799365715773002
303, 0.0001979623472442512
458, 0.00019774727158975602
614, 0.0001977035970652784
2476, 0.00019768785376790551
342, 0.00019761756689106613
1489, 0.00019752021376166458
1547, 0.00019750888533487805
2125, 0.00019745251082515234
1239, 0.0001974438083803401
3951, 0.00019735476969606953
866, 0.00019734114268044604
338, 0.00019717924400847393
1974, 0.00019709293070814613
649, 0.00019700563446273565
2761, 0.00019685461634578455
311, 0.0001968102565126701
1490, 0.0001967730384635733
381, 0.0001967379438054459
1120, 0.00019655188488174914
2010, 0.00019650194244216616
1817, 0.00019647204577832942
3566, 0.00019643007606548962
2494, 0.00019639472214168287
3058, 0.0001962703687722242
298, 0.00019623829731657408
2036, 0.00019620318759322952
3516, 0.00019608917448400476
494, 0.00019597117283360553
2069, 0.00019579152442254116
911, 0.000195590566795597
2666, 0.00019557769356216555
3771, 0.00019545776453324434
2345, 0.00019534183141535786
3221, 0.00019533177985004883
1829, 0.00019527662107003587
229, 0.00019521033143417733
5155, 0.00019500580725900196
3895, 0.00019496079931776304
1912, 0.0001947991935146815
1538, 0.00019465256032784005
2353, 0.0001945732940385211
2752, 0.00019445616487212856
3204, 0.00019430951045919812
4408, 0.0001943085854295323
3487, 0.0001941056130295119
883, 0.00019403644108826782
2663, 0.00019400255739390637
605, 0.0001939742547103267
1235, 0.00019395917478842224
860, 0.00019363144906336233
1571, 0.0001935511619729469
738, 0.0001935270777947035
2758, 0.00019333370866964956
549, 0.0001932837366224942
2599, 0.00019318683849572888
2330, 0.00019300303580333417
2898, 0.00019291268389334105
576, 0.00019285310026919463
462, 0.00019268988273210205
3786, 0.00019266594234678254
4758, 0.00019264869990576487
1028, 0.00019259238874087475
2798, 0.00019235894065486813
2298, 0.0001922097386366682
469, 0.00019219197780246208
470, 0.00019195790692805412
2425, 0.00019194109299659014
1447, 0.0001918935923873816
4876, 0.0001918582219084481
4894, 0.00019182742773475532
2179, 0.00019171290904407187
49, 0.0001913848207411045
763, 0.00019137734591330723
926, 0.0001912440712245058
691, 0.0001911174437314401
3893, 0.00019096384302080274
2670, 0.00019096198980468463
548, 0.00019091524765392785
2278, 0.00019087746007190198
2181, 0.00019084910356643943
2941, 0.00019083309101227788
365, 0.00019081517130132295
1846, 0.00019065090476155317
609, 0.00019062807987807782
3501, 0.00019062470486600836
1702, 0.0001905363682886629
2234, 0.00019046637442932338
440, 0.00019039877243764422
4264, 0.00019032710541005347
566, 0.00019030032573311384
1649, 0.00019029414910110189
1684, 0.00019029414910110189
1713, 0.00019029414910110189
1723, 0.00019029414910110189
2744, 0.00018992966592746804
3743, 0.00018979422884184908
2433, 0.00018969891167489017
651, 0.0001896807355225339
3327, 0.00018967453782133264
3595, 0.00018965395151068987
1886, 0.00018933912606627
115, 0.00018915916064907358
2943, 0.00018914552758042698
2051, 0.00018897171118181178
707, 0.00018886676293496286
1731, 0.00018872315625719676
2960, 0.00018869254942197646
4172, 0.00018856281062763235
78, 0.00018855848835029875
2130, 0.00018837693808284158
1194, 0.00018834977353375106
485, 0.0001882488704868966
1031, 0.00018820033853497183
3463, 0.00018815892113159554
156, 0.00018814386744068205
1326, 0.00018810183771954934
308, 0.00018803072008146397
1377, 0.0001880260735120609
4031, 0.00018783147131896997
2221, 0.00018778163635627387
5220, 0.00018776156277693106
2635, 0.00018760476389671012
2534, 0.00018760337066327118
3299, 0.00018752560801840227
1568, 0.0001873994022542009
572, 0.00018739449277105076
1122, 0.00018730519527361967
86, 0.00018727301535578425
2248, 0.00018716079139053358
2276, 0.00018692873826317726
2287, 0.0001868063779525696
1267, 0.00018678625278103854
3926, 0.00018664612520010398
1335, 0.0001866192431100453
928, 0.00018659808457035523
2776, 0.00018659712758330795
4895, 0.00018656912004936198
4129, 0.0001865394275159063
3695, 0.00018651469639924587
1946, 0.0001864663508985685
2093, 0.00018629412733141366
1724, 0.0001861943499866732
2750, 0.00018582164049160704
714, 0.0001857966183283477
107, 0.00018576881657118914
3594, 0.000185687887833948
1824, 0.0001856873291258383
2823, 0.00018564868410952192
5974, 0.0001856303539784736
908, 0.00018552759557735447
2404, 0.000185366334769957
